,selpT0,selpT1,selpT2,selpT3,selEta0,selEta1,selEta2,selEta3,selPhi0,selPhi1,selPhi2,selPhi3,selCharge0,selCharge1,selCharge2,selCharge3,dPhi0,dPhi1,dRA0,dRA1,event,invMassA0,invMassA1,Predict
96,101.92300415039062,35.93715286254883,32.09331130981445,12.733278274536133,-0.3841397762298584,-0.38013607263565063,-0.47647085785865784,-1.1544023752212524,-0.8681039214134216,-1.2962853908538818,-1.3008406162261963,-0.6353940963745117,1.0,-1.0,-1.0,1.0,0.4281814694404602,-0.6654465198516846,0.4282001873127358,0.9499527637857245,32.0,25.717711790467195,19.222306519774506,1.0
102,47.66341781616211,26.477323532104492,24.474525451660156,19.197906494140625,-1.3681222200393677,-1.9794622659683228,-1.0300434827804565,-1.0196013450622559,-0.5143227577209473,-0.7225857973098755,-0.18953180313110352,-2.572808027267456,-1.0,1.0,-1.0,1.0,0.20826303958892822,2.3832762241363525,0.6458406501724991,2.3832990997299848,34.0,23.26089411996846,40.2740840685201,1.0
109,110.51712036132812,24.942113876342773,27.99126434326172,13.185757637023926,-0.26591944694519043,-0.05420185625553131,-0.09733196347951889,-0.2502880394458771,2.8883726596832275,-2.5204684734344482,1.2544910907745361,-0.8210704922676086,-1.0,1.0,1.0,-1.0,5.408841133117676,2.0755615234375,5.41298316471732,2.081189851135643,36.0,45.83070528884297,33.22356612085916,1.0
117,31.932523727416992,27.739633560180664,19.11918067932129,10.394628524780273,0.939333438873291,1.1954983472824097,-1.4774709939956665,0.6509428024291992,-0.9291086196899414,-1.829456090927124,0.460216224193573,-2.6632068157196045,1.0,-1.0,1.0,-1.0,0.9003474712371826,3.1234230995178223,0.936080140406494,3.779671498948004,39.0,27.005193786469267,45.72478064689852,1.0
120,19.091732025146484,29.583520889282227,30.63545036315918,10.572835922241211,-0.7923783659934998,-1.39850914478302,-0.47311267256736755,-1.1869912147521973,-2.668006420135498,2.7470781803131104,0.6212305426597595,1.1722931861877441,1.0,-1.0,-1.0,1.0,-5.4150848388671875,-0.5510626435279846,5.448902488861886,0.9018273490716016,40.0,24.768964814262198,16.373599969548586,1.0
124,61.58893966674805,9.502144813537598,26.905426025390625,8.256120681762695,-1.5848606824874878,-1.7550280094146729,0.41730159521102905,0.7223650217056274,-2.15274715423584,2.632047414779663,1.4373786449432373,-0.6767446994781494,-1.0,1.0,1.0,-1.0,-4.784794807434082,2.1141233444213867,4.787819782364589,2.136019945977119,41.0,33.20794520340521,26.358746790503368,1.0
127,20.729887008666992,25.902517318725586,28.633926391601562,22.80997085571289,1.2667999267578125,0.440575510263443,-0.10629022866487503,1.3431094884872437,0.3791505694389343,0.4440326690673828,-2.5376553535461426,-3.139047384262085,1.0,-1.0,-1.0,1.0,-0.06488209962844849,0.6013920307159424,0.8287680752239863,1.569213781832019,42.0,19.752050082052005,43.11547881772788,1.0
128,22.80997085571289,28.633926391601562,25.902517318725586,20.729887008666992,1.3431094884872437,-0.10629022866487503,0.440575510263443,1.2667999267578125,-3.139047384262085,-2.5376553535461426,0.4440326690673828,0.3791505694389343,1.0,-1.0,-1.0,1.0,-0.6013920307159424,0.06488209962844849,1.569213781832019,0.8287680752239863,42.0,43.11547881772788,19.752050082052005,1.0
131,29.591655731201172,14.829526901245117,15.935884475708008,24.62610626220703,-0.12744884192943573,0.2003459334373474,1.5957525968551636,1.4269174337387085,-0.4139311611652374,0.3245694041252136,1.9272747039794922,0.7387309074401855,1.0,-1.0,1.0,-1.0,-0.7385005950927734,1.1885437965393066,0.8079805402849664,1.2004756010001323,43.0,16.620015981626103,22.434849998960228,1.0
133,30.43988800048828,18.151962280273438,25.033279418945312,14.04833698272705,-1.9550658464431763,-1.8770246505737305,-1.0706521272659302,-1.3273863792419434,2.990398406982422,-2.620750904083252,-3.0780742168426514,1.7122708559036255,-1.0,1.0,1.0,-1.0,5.611149311065674,-4.790345191955566,5.611691992556747,4.797219979762184,44.0,15.60967272202255,25.92072925452151,1.0
132,30.43988800048828,25.033279418945312,18.151962280273438,14.04833698272705,-1.9550658464431763,-1.0706521272659302,-1.8770246505737305,-1.3273863792419434,2.990398406982422,-3.0780742168426514,-2.620750904083252,1.7122708559036255,-1.0,1.0,1.0,-1.0,6.068472862243652,-4.333021640777588,6.132581063993904,4.367742983367897,44.0,25.901895360061918,27.89049530325164,1.0
